model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-0.5B-Instruct,257,257,1.9746301174163818,103,0.13806605339050293,0.09584575891494751,"[-0.06413293340457016, 0.09040540250501984, -0.014907330040338458, 0.011336066569958912, 0.007818965480077414]","[0.029936761367758503, 0.03558030661460603, 0.009089751552040167, 0.0023918108483918085, 0.005448350138269313]",1,LongBeachCC_02082022_22-0137,model_B
tofueval_Qwen2.5-0.5B-Instruct,258,258,2.0419654846191406,81,2.0757944583892822,0.28971126675605774,"[0.4564298796295016, 1.263108007607868, 0.012832382718139948, 0.00487954174667844, 0.009532890782276898]","[0.11549611820517407, 0.14510056426005868, 0.02463580834481395, 0.002716886819761396, 0.0066178419180664885]",0,LongBeachCC_02082022_22-0137,model_C
tofueval_Qwen2.5-0.5B-Instruct,259,259,1.9060178995132446,63,1.8795982599258423,0.23747272789478302,"[-0.014120698867214194, 1.246017739488577, 0.533777779478225, 0.01726359878906921, 0.0011422709845531258]","[0.014336874351823691, 0.12228180592160603, 0.06486031964826879, 0.003465523798897468, 0.004085136063117211]",0,LongBeachCC_02082022_22-0137,model_D
tofueval_Qwen2.5-0.5B-Instruct,260,260,1.9317435026168823,53,1.6331892013549805,0.22555464506149292,"[0.6944179310132896, -0.0856261106655524, 0.30152384458298637, -0.02193290693913644, -0.06212376108810274]","[0.13012770042091967, 0.011596963397899576, 0.03632858853105509, 0.003908123763842082, 0.014445401850656158]",0,LongBeachCC_02082022_22-0137,model_E
tofueval_Qwen2.5-0.5B-Instruct,261,261,1.249556541442871,58,1.9394632577896118,0.300749808549881,"[1.7485608213136057, -0.020774984105032514, -0.011417210435771768, -0.008484105978101885, -0.0023303254895616758]","[0.2917022285150622, 0.0022546962630568047, 0.001953978037661351, 0.0012332683286507713, 0.004011237580401477]",0,LongBeachCC_02082022_22-0137,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,262,262,0.940872311592102,75,2.680532932281494,0.3373364508152008,"[2.3866988332383334, -0.0229008718963208, -0.02314922768244287, -0.0019496690554660745, -0.012194867101109896]","[0.3123857397112685, 0.0019087156097596866, 0.0009389548288640981, 0.0006404890392574695, 0.0023885449794299046]",0,LongBeachCC_02082022_22-0137,model_A
tofueval_Qwen2.5-0.5B-Instruct,263,263,1.846629023551941,104,1.2834537029266357,0.21439684927463531,"[0.6273230302411741, 0.3358957514768078, 0.025955969278409333, -0.0025500178349270406, -0.005192072904020069]","[0.14513842612919128, 0.0524480283332036, 0.003166431514496428, 0.003666160332053017, 0.0053486161199578835]",1,LongBeachCC_02082022_22-0137,model_B
tofueval_Qwen2.5-0.5B-Instruct,264,264,0.9465453028678894,54,2.618753671646118,0.3463156223297119,"[2.1846809217887415, 0.002928687858069747, -0.006328915881534124, -0.014234588225479928, 0.003422289596023297]","[0.2891583656967635, 0.001175656367586776, 0.000823346381551986, 0.0010094206462048937, 0.0044188114665960005]",0,LongBeachCC_02082022_22-0137,model_C
tofueval_Qwen2.5-0.5B-Instruct,265,265,1.13460373878479,65,1.674686312675476,0.300193727016449,"[1.037753233276677, 0.3943307362278574, -0.016275845787011068, -0.004957734870493788, 0.022815377034007375]","[0.21040100519354346, 0.06481972893764648, 0.0015369352593902128, 0.0013555673160961026, 0.003179985056347225]",1,LongBeachCC_02082022_22-0137,model_D
tofueval_Qwen2.5-0.5B-Instruct,266,266,1.8282384872436523,66,1.2869493961334229,0.21301428973674774,"[0.41325954593026615, -0.01799397232058585, 0.11757233020585828, -0.0444663578938079, 0.009020038235493385]","[0.12212663020762772, 0.013868313163453477, 0.019896766424491227, 0.002613655295931494, 0.005988045762695616]",1,LongBeachCC_02082022_22-0137,model_E
tofueval_Qwen2.5-0.5B-Instruct,267,267,3.069279432296753,37,1.3827400207519531,0.24995285272598267,"[0.34497149768159596, 0.09918351491560808, -0.06910402992287197, 0.016511771249005925, 0.025216820700144447]","[0.10653564673761926, 0.011664706220914456, 0.007865546881598798, 0.0078008879351506724, 0.007989058226214823]",0,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,268,268,1.2478811740875244,69,1.5199946165084839,0.2515457570552826,"[1.150471153618444, 0.04065381394141603, 0.04521745814692121, 0.025295625086468848, 0.01828497207801168]","[0.17620999774690194, 0.01030303896880508, 0.01203802902772214, 0.006491981168806703, 0.005014238468282966]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_Qwen2.5-0.5B-Instruct,269,269,1.0729621648788452,92,1.9620964527130127,0.26649680733680725,"[0.9305155480161256, 0.04888868147748365, 0.14517696250012427, 0.312326497522799, 0.04856374097906392]","[0.1259655959605504, 0.010396972617271509, 0.016013333237365063, 0.0405059809544676, 0.005482515303798585]",1,LongBeachCC_02092016_16-0125,model_B
tofueval_Qwen2.5-0.5B-Instruct,270,270,1.2215862274169922,78,1.7221935987472534,0.2513148784637451,"[1.1314939874379586, -0.021423468909536798, -0.07831159126605296, -0.1099862701400222, 0.011649839322788652]","[0.1536857115375964, 0.018416498906780803, 0.022754883952809626, 0.014201222797857018, 0.005594714287419778]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_Qwen2.5-0.5B-Instruct,271,271,1.707322597503662,44,1.202826976776123,0.21967090666294098,"[0.4967022126736331, 0.06941801504316655, 0.02358168263295242, 0.2692267306159589, 0.06434161761055955]","[0.11706267214735404, 0.013953877798485337, 0.005867355674085543, 0.04430622575637244, 0.007975685212923881]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_Qwen2.5-0.5B-Instruct,272,272,1.4573369026184082,83,2.054605007171631,0.27161991596221924,"[1.1136029895510053, 0.2031803649984488, -0.020748692612880447, -0.029771559250909914, 0.09832392885340574]","[0.16755256835790808, 0.01878884427706765, 0.007728347557224562, 0.009623543802454919, 0.009856578016067022]",1,LongBeachCC_02092016_16-0125,model_E
tofueval_Qwen2.5-0.5B-Instruct,273,273,3.1649584770202637,40,0.5484613180160522,0.19430282711982727,"[0.24941449524194467, 0.01556155585567467, 0.1364035498118028, 0.12365866290056146, -0.0304872500768397]","[0.09754550473080599, 0.010735596065569553, 0.015273773132003043, 0.011016945551818935, 0.011575790706410771]",1,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,274,274,1.1842371225357056,90,2.3322105407714844,0.28551915287971497,"[1.3882183110073028, -0.01771976578812529, -0.011909558617885018, 0.01870189105943104, 0.022158783491209356]","[0.18486967019125586, 0.009342419737420945, 0.007307785666686565, 0.009815069118899879, 0.009552971905254202]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_Qwen2.5-0.5B-Instruct,275,275,0.9833264350891113,65,2.946370840072632,0.31621357798576355,"[1.7955979791738523, -0.03311639525479852, -0.009371050661250662, 0.011822618972151899, 0.07071155953095652]","[0.20967697759993964, 0.010103963225265033, 0.002998126270960291, 0.005619656452682438, 0.005346600144828419]",0,LongBeachCC_02092016_16-0125,model_B
tofueval_Qwen2.5-0.5B-Instruct,276,276,1.0088508129119873,28,3.3263466358184814,0.32069042325019836,"[2.434696090041793, 0.020213320567563642, -0.01463296587878306, -0.040296352689827994, 0.16934865022111417]","[0.2618330663119975, 0.00573926488167282, 0.0006695125636204986, 0.002733506986585001, 0.0036856262491450514]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_Qwen2.5-0.5B-Instruct,277,277,1.2945555448532104,90,1.272144079208374,0.20761117339134216,"[0.7708085489743907, -0.02017864205813061, 0.034532405215173236, 0.07808855866525037, 0.0133544711800318]","[0.14224882679583162, 0.009910830153709563, 0.0025375857404040087, 0.014612013915413828, 0.006379048541768699]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_Qwen2.5-0.5B-Instruct,278,278,1.0428375005722046,94,1.4506462812423706,0.2548011243343353,"[1.3261350284756577, 0.01572039257982706, -0.015251021465952905, -0.027823919079581056, 0.06738346807554642]","[0.2293050179270064, 0.005264518144326273, 0.003975172539180385, 0.005470970654878909, 0.004062539183538088]",0,LongBeachCC_02092016_16-0125,model_E
tofueval_Qwen2.5-0.5B-Instruct,279,279,2.168837308883667,33,0.4994942545890808,0.16836366057395935,"[0.2939443955917589, -0.0819016467871596, 0.011969278970465177, -0.0030577366309113463, 0.007629967139412959]","[0.09131719441255413, 0.012654406954466553, 0.00945813410938475, 0.004018408991710617, 0.008970455794593418]",0,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,280,280,0.9704843759536743,107,1.5589947700500488,0.25057876110076904,"[0.8886492161295664, 0.051202398973460544, 0.34787405150203754, 0.08298350288995071, 0.010839823938342612]","[0.14541212371113094, 0.008777398807746212, 0.04220798733804768, 0.013568587820630192, 0.0037459870331773668]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_Qwen2.5-0.5B-Instruct,281,281,1.464184045791626,90,1.5250428915023804,0.19898031651973724,"[0.6526783894624613, 0.08602881283521936, -0.019015319986243007, -0.0029316076113092195, 0.12940197216925703]","[0.0959347645410162, 0.009070204302133789, 0.006041422341008406, 0.015657940299221688, 0.013955343372463682]",0,LongBeachCC_02092016_16-0125,model_B
tofueval_Qwen2.5-0.5B-Instruct,282,282,1.2931865453720093,83,1.786214828491211,0.24250110983848572,"[0.9307880771524519, 0.057488691659590946, -0.017794485937478583, -0.02531603411091099, 0.06998071737772595]","[0.135981364893433, 0.015555754517789459, 0.008746900618259232, 0.004949611540559342, 0.006187153264527954]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_Qwen2.5-0.5B-Instruct,283,283,1.3270130157470703,74,1.7298275232315063,0.24815793335437775,"[1.0305137745343853, 0.061340693407613354, 0.22625164331544215, 0.016262858504322485, 0.03055756275834692]","[0.16507081462407006, 0.011136532333528128, 0.04056859876517149, 0.005622404439052204, 0.005050528146800905]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_Qwen2.5-0.5B-Instruct,284,284,1.0981857776641846,43,1.3782999515533447,0.1769086867570877,"[0.9833711573358647, 0.16147443000024164, -0.012833625637265571, -0.029640693461175923, 0.036999074030169395]","[0.1385373258123954, 0.013958356369077465, 0.005843893889494549, 0.004002847574621799, 0.007096380924045915]",0,LongBeachCC_02092016_16-0125,model_E
tofueval_Qwen2.5-0.5B-Instruct,285,285,2.7014949321746826,58,1.5502125024795532,0.24104519188404083,"[0.10443933244999337, -0.0233432058112471, 0.26211543320296815, 0.07091547634677384, 0.11666733629154523]","[0.05026144128222423, 0.022441162103585408, 0.040454238823148726, 0.02943692034402594, 0.02427230636112654]",0,LongBeachCC_02142017_17-0099,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,286,286,2.1089305877685547,68,0.35078951716423035,0.08921487629413605,"[0.05016008896132007, 0.005652602241070781, -0.00878881935615455, -0.0204144912663517, 0.4143228578950049]","[0.00489387458784767, 0.0009010100401182546, 0.0012562853797583235, 0.0009976845420216224, 0.0720900392381656]",1,LongBeachCC_02142017_17-0099,model_A
tofueval_Qwen2.5-0.5B-Instruct,287,287,1.970130205154419,33,0.9811822175979614,0.16454821825027466,"[0.0011939240359259368, -0.0035025112231806183, -0.010345425121461934, 0.018694553654341056, 0.752845168322286]","[0.006526139679921829, 0.0013226290982471035, 0.0019019248612893894, 0.001084881187642333, 0.13440831659395233]",1,LongBeachCC_02142017_17-0099,model_B
tofueval_Qwen2.5-0.5B-Instruct,288,288,1.5243321657180786,48,0.9043266177177429,0.1624317169189453,"[0.13257149462405474, 0.03858075029658418, 0.02375735744146823, 0.006551664578220577, 0.7641776496675448]","[0.01151564762798074, 0.0012408746089723384, 0.001964595825166763, 0.0013423066819437206, 0.10666800113487322]",1,LongBeachCC_02142017_17-0099,model_C
tofueval_Qwen2.5-0.5B-Instruct,289,289,1.6493157148361206,38,0.7715413570404053,0.13444115221500397,"[0.04032981641936012, 0.022091632848921443, 0.002564589678322112, 0.008328739976030576, 0.5169435201138473]","[0.009349521660845695, 0.0010246725013362983, 0.0014480670528111037, 0.0008041765428078849, 0.10156692732581225]",1,LongBeachCC_02142017_17-0099,model_D
tofueval_Qwen2.5-0.5B-Instruct,290,290,1.5410550832748413,51,0.6363329291343689,0.1335185319185257,"[0.08297189072885992, 0.0031563177530473446, 0.037685679946341276, -0.006258611166480941, 0.5413129802681415]","[0.006642346462643565, 0.0009040106952321972, 0.0016825161612658514, 0.0008270291345088124, 0.07851442256421304]",1,LongBeachCC_02142017_17-0099,model_E
tofueval_Qwen2.5-0.5B-Instruct,291,291,1.548843264579773,58,2.209620237350464,0.24184653162956238,"[0.406000553262982, 0.16193083466024635, 0.02313908458946289, 0.6343624085315367, 0.0664380522753947]","[0.07374589851330146, 0.02751962059224313, 0.008454479147950411, 0.046636629366291565, 0.032161924162649264]",0,LongBeachCC_02142017_17-0099,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,292,292,2.5821218490600586,19,1.4693561792373657,0.1430726796388626,"[0.11606045548708273, 0.01706728376606598, 0.057592304432139495, 0.005295126971424524, 1.16403694015169]","[0.008361772812960274, 0.0010748941345139571, 0.0016611590767333358, 0.0008538264682053858, 0.18197062403708897]",1,LongBeachCC_02142017_17-0099,model_A
tofueval_Qwen2.5-0.5B-Instruct,293,293,1.9300293922424316,36,0.6522323489189148,0.11002366989850998,"[0.13872880070769295, 0.011241682233680371, 0.04218974701191453, 0.00759117582113807, 0.3655357807480313]","[0.009795080625685336, 0.001003612877598117, 0.00095319935559246, 0.0005031982780963062, 0.06895449196911901]",1,LongBeachCC_02142017_17-0099,model_B
tofueval_Qwen2.5-0.5B-Instruct,294,294,1.5056588649749756,40,0.8445621728897095,0.12637877464294434,"[0.08697387583986256, 0.029294495888029813, 0.021792591620328493, 0.0025835002249209537, 0.5261676829279167]","[0.009904288924194305, 0.0011010804574013377, 0.0009422676540793873, 0.0006284050498720717, 0.07729426655588867]",1,LongBeachCC_02142017_17-0099,model_C
tofueval_Qwen2.5-0.5B-Instruct,295,295,1.6605758666992188,42,1.8351895809173584,0.24780146777629852,"[-0.07030908160101847, 0.01999357508923692, 0.007109921943040155, -0.0014089335436437977, 1.8289079179862928]","[0.008412018509239888, 0.00106092050935201, 0.0010457373446548619, 0.0007188188048823056, 0.23772115216039916]",1,LongBeachCC_02142017_17-0099,model_D
tofueval_Qwen2.5-0.5B-Instruct,296,296,2.688462257385254,66,1.6124359369277954,0.2511340379714966,"[0.21479205068273144, 0.07386756777519952, 0.3318669880366845, 0.26388153888039984, -0.02415670959321274]","[0.04540367235580678, 0.024904730272570567, 0.03827022442463644, 0.023625556862429443, 0.033094929403770235]",0,LongBeachCC_02142017_17-0099,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,297,297,1.823076605796814,73,0.17301476001739502,0.0678458958864212,"[0.10794495474004939, 0.00689010845075843, -0.005639231692714942, 0.013023693266716206, 0.32404943165970945]","[0.005507652922790852, 0.0005498952943326751, 0.001145908986036873, 0.0007372747919636249, 0.06082406135304416]",1,LongBeachCC_02142017_17-0099,model_A
tofueval_Qwen2.5-0.5B-Instruct,298,298,1.6667670011520386,47,0.7942338585853577,0.15569154918193817,"[0.03721696642149138, 0.003155986445408223, -0.0027334258852630576, 0.01886095878174448, 0.7587886164138252]","[0.006723966490829134, 0.0009368883216579211, 0.0011627458818275818, 0.000755451484553034, 0.13304805695255748]",1,LongBeachCC_02142017_17-0099,model_B
tofueval_Qwen2.5-0.5B-Instruct,299,299,1.4802201986312866,41,1.486836552619934,0.18216845393180847,"[0.036113903889644264, 0.03605596165566456, 0.012998850346531714, -0.01107577825281091, 1.0165469875412272]","[0.010574985427674287, 0.000957989780739276, 0.001850640643763144, 0.0010814377461850577, 0.12955016951052198]",1,LongBeachCC_02142017_17-0099,model_C
tofueval_Qwen2.5-0.5B-Instruct,300,300,1.70719575881958,70,1.3561487197875977,0.24158835411071777,"[0.564890098397882, 0.0845026247606646, 0.07846035755470179, 0.030907557074845368, -0.09748117365961662]","[0.08843363085400467, 0.04685391053556275, 0.013006436406824865, 0.004852596209847044, 0.023146905504134046]",0,LongBeachCC_02142017_17-0099,model_D
tofueval_Qwen2.5-0.5B-Instruct,301,301,1.8568674325942993,53,0.7889028787612915,0.13265186548233032,"[0.04815425064259885, 0.01413313334877493, 0.03685167919196966, 0.0022894010574607405, 0.655597777046562]","[0.007238360121814023, 0.0011080022749676984, 0.0013921008647805207, 0.0009277282162425112, 0.084837429626858]",1,LongBeachCC_02142017_17-0099,model_E
tofueval_Qwen2.5-0.5B-Instruct,302,302,2.1655020713806152,50,1.267482876777649,0.22156380116939545,"[0.10737851430778392, -0.07306717701510934, 0.7530595663825806, 0.10189161148311542, -0.03649295107315993]","[0.010181347951854604, 0.01316323283062502, 0.18220534704894817, 0.019769906898621913, 0.006525454205682308]",0,LongBeachCC_03182014_14-0164,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,303,303,1.5660972595214844,64,1.9333832263946533,0.3316872715950012,"[0.19025797060447758, -0.021326499657220666, 1.2929999911732466, 0.027998258724153402, 0.014705119945176648]","[0.02390886453001162, 0.016007316678046113, 0.2628991048480884, 0.004119293919633282, 0.004207172047181018]",0,LongBeachCC_03182014_14-0164,model_A
tofueval_Qwen2.5-0.5B-Instruct,304,304,1.8967078924179077,50,2.381685256958008,0.323490172624588,"[0.6672121584328125, 0.26171978656977446, 0.6743543596571544, -0.006343538230285048, 0.05964944636561995]","[0.05483301481979879, 0.03865571469715405, 0.15761164937754074, 0.0045187852299079624, 0.006623095385583611]",0,LongBeachCC_03182014_14-0164,model_B
tofueval_Qwen2.5-0.5B-Instruct,305,305,1.3189420700073242,136,2.2497496604919434,0.31989938020706177,"[0.25350376709543393, -0.03170049977474906, 1.489489582759073, 0.009875576558245565, 0.018824372259353045]","[0.03974913680606019, 0.013111435194297543, 0.22738515513019059, 0.009995891700831528, 0.00475644671139536]",0,LongBeachCC_03182014_14-0164,model_C
