model,resp_id,orig_idx,domain,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label
ragbench_Qwen2.5-0.5B-Instruct,697,697,finqa,1.8001224994659424,19,0.6496860980987549,0.21806323528289795,"[0.018441839984581366, 0.6273550328455473, 0.04628082073452931, 0.08922568194133132, 0.0754379537094409]","[0.012907014309875146, 0.12216417216845193, 0.003046205396793467, 0.005288832063247116, 0.00443857179595254]",0
ragbench_Qwen2.5-0.5B-Instruct,698,698,finqa,0.617523729801178,178,0.1619831621646881,0.055582400411367416,"[-0.016721491204090565, 0.14558014985812845, -0.003421867366758024, -0.00995443046060585]","[0.002593902737131467, 0.044604215735259634, 0.001188766628847412, 0.0007900192795607704]",0
ragbench_Qwen2.5-0.5B-Instruct,699,699,finqa,1.7169132232666016,47,0.03224071115255356,0.07064392417669296,"[-0.020568754861627934, -0.0019378619593013317, -0.018846686856704764, 0.07955808741888254, 0.033297155551058784]","[0.000867505392155887, 0.00040916611211961956, 0.0012256235106071153, 0.01652790047842729, 0.01347481818903903]",0
ragbench_Qwen2.5-0.5B-Instruct,700,700,finqa,0.7729851603507996,160,0.13796931505203247,0.04809659719467163,"[-0.012984889722243053, -0.007954304411890689, -0.0019247629486415009, 0.08044604313711687, -0.012401728178160454]","[0.001393690513347412, 0.0012046747326860175, 0.0013606796840315738, 0.02697811350103154, 0.0014127966022684957]",0
ragbench_Qwen2.5-0.5B-Instruct,701,701,pubmedqa,0.6947879791259766,200,1.5567727088928223,0.2379208505153656,"[1.3703763421740631, 0.3312636814290045, -0.03947873418727341, -0.043539085280190196]","[0.1877668932751567, 0.04814644282990372, 0.004089341319608906, 0.006465206550912583]",0
ragbench_Qwen2.5-0.5B-Instruct,702,702,pubmedqa,0.7866973876953125,200,1.3290436267852783,0.2085445374250412,"[-0.03353474183608341, 0.24383744829050558, 0.9965495512820962, 0.07774986007183543, -0.003076458010564238]","[0.006658369192949749, 0.03413363543566284, 0.13755115391859563, 0.021306362010070502, 0.004828971319644921]",0
ragbench_Qwen2.5-0.5B-Instruct,703,703,finqa,1.0835232734680176,37,-0.062340814620256424,0.05719735100865364,"[-0.008600143757072097, 0.018612584078427235, 0.008835097753858831, -0.11634428518866387]","[0.008790985108473676, 0.002084917481939814, 0.00114915393614166, 0.013732025410445357]",0
ragbench_Qwen2.5-0.5B-Instruct,704,704,delucionqa,0.746856153011322,126,1.7637218236923218,0.27492767572402954,"[0.4937197441660886, 1.0554156689502143, -0.009169209134496568, -0.0053896489704591604, -0.012101203032071926]","[0.0867831957273319, 0.16987329818300442, 0.0034032941200776924, 0.003104555327307006, 0.0031273117550507587]",0
ragbench_Qwen2.5-0.5B-Instruct,705,705,covidqa,0.7477722764015198,46,2.2032318115234375,0.2957237660884857,"[0.040239137921320355, 0.01676239732668087, 0.018386032261490902, 1.7726047662954838, -0.006544831741611351]","[0.008657453969441991, 0.005106470676764729, 0.004165222908479494, 0.23500579608696626, 0.002913699419492411]",0
ragbench_Qwen2.5-0.5B-Instruct,706,706,covidqa,0.6766397356987,50,2.4501848220825195,0.33356910943984985,"[0.0005986051848594798, 0.9255828956508776, -0.0076762678935483565, 1.6946409943252365, -0.02840710040924023]","[0.0044466096585870215, 0.131564487634937, 0.006454455923342266, 0.20232174297606662, 0.0013269990668732135]",0
ragbench_Qwen2.5-0.5B-Instruct,707,707,pubmedqa,0.5986212491989136,173,1.1809760332107544,0.19086579978466034,"[0.2350927695181839, 0.8482088080891327, -0.04113175308384335, -0.006972721003303325, -0.012432875678067215]","[0.037973977034328914, 0.13768397108397248, 0.006718419881267936, 0.0023252667039151817, 0.003695231152052152]",0
ragbench_Qwen2.5-0.5B-Instruct,708,708,finqa,0.5938551425933838,200,0.5073956847190857,0.11457708477973938,"[0.06614513742415738, 0.44363875953395565, 0.019140024034231828, 0.010743620085104339]","[0.013535678907420632, 0.09676008414728286, 0.0017248381243866718, 0.001984095413032936]",0
ragbench_Qwen2.5-0.5B-Instruct,709,709,finqa,0.5576717853546143,177,0.2262258529663086,0.060593705624341965,"[0.0023256759174065506, 0.019333394888497547, 0.019300349653487994, 0.016270212082741573, 0.18801104209679234]","[0.00477537669381787, 0.0009299910937445289, 0.0025876278354305966, 0.0008559648115332324, 0.03947751751725829]",0
ragbench_Qwen2.5-0.5B-Instruct,710,710,covidqa,1.1279128789901733,31,0.6735044717788696,0.15858136117458344,"[-0.1136724249142184, 0.020445535497856326, -0.011473395788192236, 0.04693018227681023, -0.026172359781647232]","[0.021340997299771954, 0.0016502801519355935, 0.004346764876356334, 0.003835821683334152, 0.0014067313754381875]",0
ragbench_Qwen2.5-0.5B-Instruct,711,711,finqa,0.9322746396064758,86,0.8790056109428406,0.12957866489887238,"[-0.03917167107501459, -0.02779858645027521, -0.022780819289817924, 0.008355843715921659, 0.7753556618511771]","[0.0067485618794881535, 0.007934429374131469, 0.0021023391101314087, 0.003176103108153468, 0.11613317111715957]",0
ragbench_Qwen2.5-0.5B-Instruct,712,712,finqa,0.8497703075408936,121,0.17151696979999542,0.059468843042850494,"[0.018913369118293732, 0.003982501198505297, -0.009772788578193886, 0.022660440376884337, 0.011025561835076362]","[0.0013739826670360828, 0.006332882836876728, 0.0033237750658410116, 0.0021131831324279937, 0.0014163827508633208]",0
ragbench_Qwen2.5-0.5B-Instruct,713,713,hotpotqa,0.4465559124946594,67,0.7872578501701355,0.13955293595790863,"[0.015818615326258906, 0.48210242050269847, 0.4969554649647599, 0.0403418284684503]","[0.006968138787085332, 0.06625531449097112, 0.07039381833553321, 0.00353475633847265]",0
ragbench_Qwen2.5-0.5B-Instruct,714,714,pubmedqa,1.1808595657348633,93,0.8393086194992065,0.16345757246017456,"[0.27045942357243247, 0.09678919465939113, 0.15595040652639117, 0.0140625743501083, -0.006956678975648271]","[0.061494978390321135, 0.019781434422092632, 0.027072939662416112, 0.004304611837440116, 0.004531386541827942]",0
ragbench_Qwen2.5-0.5B-Instruct,715,715,pubmedqa,1.3893382549285889,88,0.3899645507335663,0.08146895468235016,"[0.27414940285151795, 0.03753372499448398, 0.04209532520243639, -0.06427942754841999]","[0.05062501955583023, 0.015267718616782262, 0.016312755234865375, 0.00955834316477419]",0
ragbench_Qwen2.5-0.5B-Instruct,716,716,pubmedqa,0.7896117568016052,200,1.0733071565628052,0.17262931168079376,"[0.5553537967145508, 0.3384859359829966, 0.013524961371828112, 0.00025871850057910704]","[0.10309820455698158, 0.043945328996252045, 0.00651625115823748, 0.0025203948879588722]",0
ragbench_Qwen2.5-0.5B-Instruct,717,717,finqa,0.5989702939987183,68,0.5247092247009277,0.13691824674606323,"[0.030659778829514754, 0.018866039785560045, 0.008478453616543855, 0.04470653047369959, 0.4994830765828256]","[0.0022725279401209267, 0.0005233124653728036, 0.0007341287158341083, 0.0013463169253035733, 0.11839478215424372]",0
ragbench_Qwen2.5-0.5B-Instruct,718,718,pubmedqa,1.3560727834701538,93,1.3406368494033813,0.17473064363002777,"[0.1901559144215489, 0.2858790405569047, 0.03170501883441928, 0.0067252041843105]","[0.03443164148149531, 0.02952840702331517, 0.029191122622645987, 0.007586835493537489]",0
ragbench_Qwen2.5-0.5B-Instruct,719,719,finqa,0.8905254602432251,65,0.5779712796211243,0.16699917614459991,"[0.03837008258093332, 0.029272324923518823, 0.02594270090966557, 0.009943303063622667, 0.6604697173415424]","[0.003144812686990078, 0.001779260742562026, 0.003002422963464386, 0.003351306141915372, 0.1533153378838016]",0
ragbench_Qwen2.5-0.5B-Instruct,720,720,finqa,0.9282203316688538,72,0.10256864130496979,0.08008519560098648,"[-0.03435235828616909, -0.03631718244435294, -0.02361050262179434, 0.21388353737270904, -0.08768756537695784]","[0.013988656160489733, 0.01855655549135942, 0.011371574484609286, 0.04441864871513859, 0.014688195117931279]",0
ragbench_Qwen2.5-0.5B-Instruct,721,721,pubmedqa,0.7963112592697144,200,0.9802015423774719,0.210051491856575,"[0.1564495158710224, 0.5730441872275606, 0.3590178573745919, -0.010843106356998646, -0.002034371729048985]","[0.04252049324574543, 0.10672710951909238, 0.06199630496661143, 0.012693574506589088, 0.00490836883508436]",0
ragbench_Qwen2.5-0.5B-Instruct,722,722,covidqa,0.6119582056999207,70,1.6347585916519165,0.28759077191352844,"[1.04276380499723, 0.32840935156636986, -0.024488548747831372, -0.009383694086929089, 0.002428545231266201]","[0.21023955180148896, 0.06256669804064684, 0.001025295601412982, 0.0015747141352769794, 0.0012587364959862108]",0
ragbench_Qwen2.5-0.5B-Instruct,723,723,hotpotqa,0.8579238057136536,24,-0.09453078359365463,0.04974393919110298,"[-0.010242844552218836, 0.01548635295330314, -0.009542412037262693, -0.012679776016739197, 0.009371038338334378]","[0.0028326587030657415, 0.0023977024521097214, 0.0018237363204510377, 0.049535608870598935, 0.0037894066384372613]",0
ragbench_Qwen2.5-0.5B-Instruct,724,724,finqa,1.1555136442184448,23,0.41399523615837097,0.13830401003360748,"[0.05271704141918947, 0.022673556455154776, 0.006898446355910931, 0.004505792266093561, 0.5759018183051249]","[0.0040619821576970225, 0.0024541525695974046, 0.0021380547757911227, 0.003713907468987481, 0.10544407583013352]",0
ragbench_Qwen2.5-0.5B-Instruct,725,725,hotpotqa,1.1546655893325806,16,0.8473211526870728,0.12035885453224182,"[1.2598898389260285, 0.08711875529843383, -0.024763769239143585, 0.0038635038981738035, 0.018577486809590482]","[0.16726863590884022, 0.008261884948012721, 0.005181339928611806, 0.0037096750170917403, 0.0030010796552417673]",0
ragbench_Qwen2.5-0.5B-Instruct,726,726,pubmedqa,0.8380833268165588,200,0.8067672848701477,0.14087145030498505,"[-0.007159683672507526, 0.41578295393500414, 0.3012390341050923, 0.0012959457647048111, 0.0032692311949858778]","[0.011660263566179338, 0.06975474157871787, 0.047819287975569724, 0.006744368747659024, 0.003757651619860951]",0
ragbench_Qwen2.5-0.5B-Instruct,727,727,pubmedqa,1.1410009860992432,200,0.8499894738197327,0.15844444930553436,"[0.47398381034605336, 0.369930653275278, -0.029763211875670093, 0.0009278580495629285]","[0.09704150043770653, 0.05492799782819247, 0.0027787473304928057, 0.003419323634476328]",0
ragbench_Qwen2.5-0.5B-Instruct,728,728,covidqa,1.0400564670562744,92,1.9811487197875977,0.2807707190513611,"[0.24769481828903023, -0.0426439675596592, 0.004078400843671103, 0.7641737951148768]","[0.05028197711249173, 0.007456061224397536, 0.0037697450029604033, 0.10698596186310777]",0
ragbench_Qwen2.5-0.5B-Instruct,729,729,hotpotqa,0.9423571228981018,25,0.07995324581861496,0.05929341912269592,"[0.19840669573808556, 0.07423429342306917, 0.08241866923839553, 0.43070171605650104, 0.1856370781190344]","[0.05336747067518445, 0.02976614771356253, 0.00704513866772686, 0.010288819620382129, 0.012691523137473269]",0
ragbench_Qwen2.5-0.5B-Instruct,730,730,pubmedqa,1.5689207315444946,127,1.0294424295425415,0.1556125283241272,"[0.22456612616253094, 0.2120113876477749, 0.2715912004217769, -0.012795728189031057, 0.0005092296946892793]","[0.04215579715019262, 0.02250725096031759, 0.04656731294741667, 0.012950015589446027, 0.02452493012455894]",0
ragbench_Qwen2.5-0.5B-Instruct,731,731,finqa,0.582858681678772,200,0.22476257383823395,0.0494113452732563,"[0.021168263495770816, 0.010900363730613663, 0.17044699372682998, 0.014732542477388507, 0.017572555384238058]","[0.0015801556311058106, 0.0005541497724546218, 0.034607766757061995, 0.0006648865117156788, 0.0008968025592753292]",0
ragbench_Qwen2.5-0.5B-Instruct,732,732,finqa,0.5801312327384949,200,0.07092440128326416,0.0289191585034132,"[-0.0003930811769828324, -0.003914591239260119, -0.005221274139613854, -0.021726899505938205, 0.10593416102136757]","[0.0006530278450146198, 0.0005015600338906267, 0.0008315145340674945, 0.0019519864678884601, 0.0312855576742375]",0
ragbench_Qwen2.5-0.5B-Instruct,734,734,pubmedqa,0.8695700168609619,92,1.8486672639846802,0.22095228731632233,"[0.8571757164275408, 0.3679032409874421, 0.027860195244650877, -0.008418194814492816]","[0.09139299494272589, 0.04374891556111903, 0.010183814605894619, 0.005333887253506784]",0
ragbench_Qwen2.5-0.5B-Instruct,735,735,finqa,0.8835284113883972,97,0.9847997426986694,0.20306533575057983,"[0.012528000479937169, -0.01780569785675193, 0.781621646499909, -0.0133315988148508, 0.0060079462063064035]","[0.008011394620409317, 0.009898459789702867, 0.17587961604672403, 0.0031147634350059588, 0.0032453838189868884]",0
ragbench_Qwen2.5-0.5B-Instruct,736,736,finqa,0.6442323327064514,136,0.22924551367759705,0.05308939516544342,"[0.0067432904913322786, -0.005283795060543472, 0.2112143716881827, 0.005478610883007123, 0.008507420043369004]","[0.0014194048280323974, 0.0009802581097706226, 0.04086669279617058, 0.000930622369218651, 0.0009576299223576926]",0
ragbench_Qwen2.5-0.5B-Instruct,737,737,finqa,0.5658061504364014,195,0.029853470623493195,0.029275188222527504,"[-0.006013821572569447, -0.006479097907725727, 0.0020900309429296797, 0.04213641856038124, 0.002443590365603016]","[0.0009710030210946559, 0.0006392795689970981, 0.0008520119643358944, 0.020992389769020584, 0.0008766241448604535]",0
ragbench_Qwen2.5-0.5B-Instruct,738,738,finqa,0.563896894454956,164,0.1737290471792221,0.04512189328670502,"[0.0022047519514585656, 0.006668989302597365, 0.14820244088577764, 0.013369935278144998, 0.012386642860374877]","[0.0020116500093618653, 0.0011247358907954658, 0.026574351831184687, 0.0009376546948702607, 0.0006431666415451787]",0
ragbench_Qwen2.5-0.5B-Instruct,739,739,pubmedqa,0.6090242266654968,200,0.9806474447250366,0.15007291734218597,"[0.7045148439948627, 0.20579903043371928, 0.004678833710230492, 0.024601131798968934]","[0.09579541361700109, 0.03757678677892308, 0.002325993025748012, 0.0046204489936353356]",0
ragbench_Qwen2.5-0.5B-Instruct,740,740,pubmedqa,1.0583975315093994,87,1.0194242000579834,0.15024299919605255,"[0.97825762327632, -0.04395354383199572, 0.02876538869971008, -0.01493176284875726, -0.0026636189431047076]","[0.11921877861419782, 0.00771516977118215, 0.004758381656181715, 0.004346449679502157, 0.004365383790700199]",0
ragbench_Qwen2.5-0.5B-Instruct,741,741,pubmedqa,0.9525219798088074,200,0.7652152180671692,0.1271255910396576,"[0.564423664163005, 0.23923599970790746, -0.010188143967408223, -0.016568282381460905]","[0.0885002255414102, 0.031850261009001034, 0.0016269545877324277, 0.0020671737287194956]",0
ragbench_Qwen2.5-0.5B-Instruct,742,742,covidqa,0.5015901923179626,26,2.4348104000091553,0.3070577383041382,"[-0.016678847354621842, 0.08948695501133513, 1.5325141809880733, -0.03711037588520692]","[0.004317388921068554, 0.02806238924600061, 0.2367162961118783, 0.01271446546623058]",0
ragbench_Qwen2.5-0.5B-Instruct,743,743,finqa,0.5255063772201538,200,0.13941967487335205,0.043307896703481674,"[-0.005963975356541909, -0.00995524978866797, -0.008655856771886477, -0.008714503092185027, 0.14864551087468697]","[0.0009811208096226665, 0.0012211192875184196, 0.0008398699916401142, 0.00166730199151786, 0.03377841840756137]",0
ragbench_Qwen2.5-0.5B-Instruct,744,744,pubmedqa,0.8566998839378357,186,1.0066171884536743,0.14716191589832306,"[0.21066594341454054, 0.721989456680261, -0.003739172179022169, -0.044536783731693445]","[0.052359077381899176, 0.11204974549926947, 0.006666873223011141, 0.0051711121916355905]",0
ragbench_Qwen2.5-0.5B-Instruct,745,745,finqa,1.0886837244033813,95,0.11164849996566772,0.05465884134173393,"[0.01573779109565198, 0.020945313433108632, 0.013835753858476987, 0.028288306847006377, 0.11826273690825666]","[0.0016994053596488955, 0.001234664455340575, 0.0011365887652914353, 0.0030297051464470456, 0.03961003024357859]",0
ragbench_Qwen2.5-0.5B-Instruct,746,746,finqa,0.6630651950836182,200,0.133969247341156,0.04292646795511246,"[-5.7420122317921595e-05, 0.0036870036547890094, 0.1669338111631555, -0.00660878799006639, 0.00011475574821872669]","[0.0018385206052124658, 0.002223803149995689, 0.035355369638245975, 0.0029769459079542317, 0.002957290898697309]",0
ragbench_Qwen2.5-0.5B-Instruct,747,747,pubmedqa,0.7938192486763,105,1.483169436454773,0.2291555553674698,"[0.06045162295318039, 0.8668144468868767, 0.6960796811578672, -0.010455005182311218, 0.0008866626791218767]","[0.009924496599714281, 0.13848891537972816, 0.09197586161479253, 0.005162808495685481, 0.0044730378117099874]",0
ragbench_Qwen2.5-0.5B-Instruct,748,748,covidqa,0.6964247226715088,45,1.0437185764312744,0.22682181000709534,"[0.6697311805132712, -0.017799132462581232, 0.28053078184829144, -0.016907933085167314]","[0.11776755206744585, 0.002122111718032708, 0.06062838715567725, 0.004613185326353333]",0
ragbench_Qwen2.5-0.5B-Instruct,749,749,finqa,0.8385029435157776,85,0.4048592448234558,0.09876032173633575,"[-0.007870582561895389, 0.02157625440747244, 0.3783743313053064, 0.022500505821209812, -0.012574967038224659]","[0.0015662552534167543, 0.002694137798400095, 0.08201324406510331, 0.001996584600404565, 0.010021081496773403]",0
ragbench_Qwen2.5-0.5B-Instruct,750,750,covidqa,1.575948715209961,48,2.239182233810425,0.29479631781578064,"[1.15683373050706, 0.2551017906456157, -0.017745860328432173, 0.9211504087700936]","[0.1514262499161608, 0.07464974542786725, 0.0062090695376658305, 0.07032045098468605]",0
ragbench_Qwen2.5-0.5B-Instruct,751,751,finqa,0.5444807410240173,200,0.12941423058509827,0.03585144504904747,"[0.11177064808155762, 0.008245849372379155, 0.008379598697656547, 0.008113534230459437, 0.0014936302638142252]","[0.030732248893740887, 0.0007230715970541723, 0.0007244330686560119, 0.0009408728674832645, 0.0007618664044361978]",0
ragbench_Qwen2.5-0.5B-Instruct,752,752,pubmedqa,1.0006866455078125,200,1.273132562637329,0.20731469988822937,"[0.38578326557948456, 0.17277659175451163, 0.5267305755404914, 0.07079670178060268]","[0.06762124322444833, 0.021917600223577267, 0.08682207755311538, 0.020412163011696266]",0
